tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person
tt0443771	Robotech: The Shadow Chronicles	Robotech: The Shadow Chronicles	2006	88	Action,Adventure,Animation	6.3	1665	nm0497174,nm1033761	nm0532146,nm1033761,nm2124746,nm2035112,nm0727035,nm0013261	"(nm0258268,actor,[""Vince Grant""]),(nm0258268,actor,[""Haydonite""]),(nm0295579,actor,[""Louis Nichols""]),(nm0295579,actor,[""Haydonite""]),(nm0000434,actor,[""Commander Taylor""]),(nm0000434,actor,[""Haydonite""]),(nm0448962,actress,[""The Regess""]),(nm0523180,actor,[""Marcus Rush""]),(nm0504057,actress,[""Marlene Rush""]),(nm0135895,actress,[""Janice""]),(nm0592437,actress,[""Maia Sterling""]),(nm0606599,actress,[""Jean Grant""]),(nm0031407,actor,[""Admiral Rick Hunter""])"
tt0444629	Felix - Ein Hase auf Weltreise	Felix - Ein Hase auf Weltreise	2005	81	Animation,Family	4.7	132	nm1600940,nm1350752	nm0666272,nm0910419,nm1823368,nm1823340,nm1823325	"(nm1428514,actor,[""Felix""]),(nm1822744,actress,[""Sophie""]),(nm0321779,actress,[""Eule""]),(nm0442622,actor,[""Poltergeist""]),(nm0442622,actor,[""Nessie""]),(nm0456254,actress,[""Fledermaus""]),(nm1428874,actor,[""Kakerlaken""]),(nm0049702,actor,[""Männlicher Dodo""]),(nm0475354,actress,[""Weiblicher Dodo""]),(nm0293695,actor,[""Yeti""]),(nm0293695,actor,[""Butler""]),(nm0711968,actor,[""Kommandant Nemo""])"
tt0445683	Rubicon	Rubicon	2004	82	Animation,Sci-Fi	4.8	25	nm1010335	\N	
tt0446701	Gisaku	Gisaku	2005	81	Action,Adventure,Animation	5.6	361	nm0670152	nm4576442,nm1041140	"(nm1035358,actor,[""Yohei""]),(nm1745700,actress,[""Ricky""]),(nm4198908,actor,[""Carmona""]),(nm1229738,actor,[""Linceto""]),(nm1938114,actress,[""Moira""]),(nm2008494,actor,[""Gorkan""]),(nm2922242,actor,[""Yohei""]),(nm2922242,actor,[""Yohei""])"
tt0446958	The Butterfly Lovers	Liang Shan Po yu Zhu Ying Tai	2004	95	Animation,Drama,Family	6.3	133	nm1856821	nm5863653,nm1856821	(nm1287504,actress,\N),(nm0515002,actress,\N),(nm2966524,actor,\N),(nm5085992,actor,\N),(nm5160331,actor,\N)
tt0447249	Lotte from Gadgetville	Leiutajateküla Lotte	2006	81	Animation,Comedy,Family	7.2	518	nm1314221,nm0702505	nm0702505,nm1314221,nm1314828	"(nm1840656,actress,[""Lotte""]),(nm1795399,actor,[""Bruno""]),(nm1271088,actor,[""Albert""]),(nm1271088,actor,[""Theodor""]),(nm0880407,actor,[""Oskar""]),(nm0846033,actress,[""Anna""]),(nm0560616,actor,[""Mati""]),(nm0435613,actress,[""Paula""]),(nm1315405,actor,[""Adalbert""]),(nm1748821,actress,[""Sophie""]),(nm1840695,actress,[""Susumu""])"
tt0448150	Trick or Treaters	Die drei Räuber	2007	75	Animation,Comedy,Crime	7.0	966	nm0293901	nm1857033,nm2667017,nm0902022,nm0293901	"(nm0473166,actor,[""Malente""]),(nm0271578,actor,[""Flinn""]),(nm1554735,actor,[""Donnerjakob""]),(nm0856918,actress,[""Die wunderliche Tante""]),(nm2738868,actress,[""Tiffany""]),(nm1662248,actor,[""Gregory""]),(nm2734624,actor,[""Nikolas""]),(nm0496441,actor,[""Kutscher""]),(nm0293901,actor,[""Gendarm""]),(nm1857033,actor,[""Erzähler""])"
tt0448694	Puss in Boots	Puss in Boots	2011	90	Action,Adventure,Animation	6.6	201100	nm1844237	nm1117226,nm0528244,nm0204030,nm0011470,nm0674518,nm0825738	"(nm0000104,actor,[""Puss in Boots""]),(nm0000161,actress,[""Kitty Softpaws""]),(nm0302108,actor,[""Humpty Alexander Dumpty""]),(nm0000671,actor,[""Jack""]),(nm0781238,actress,[""Jill""]),(nm0005186,actress,[""Imelda""]),(nm0868219,actor,[""Moustache Man""]),(nm0868219,actor,[""Comandante""]),(nm0593610,actor,[""Andy Beanstalk""]),(nm0226206,actor,[""Bounty Hunter""]),(nm3112957,actor,[""Luis""])"
tt0449634	PictoCrime	PictoCrime	2004	77	Action,Animation,Comedy	5.8	38	nm1839354	nm1839354	"(nm0940346,actor,[""Jerry Hamilton""]),(nm1478839,actor,[""Larry Hamilton""]),(nm1442503,actor,[""Mr. Stick""]),(nm1846630,actor,[""Flathammer Frank""]),(nm1838157,actor,[""Irwin the Worm""]),(nm1851857,actress,[""Nadine Palmer""]),(nm0604892,actor,[""Lipper""]),(nm1851755,actress,[""Lovely Lolita""]),(nm1866519,actress,[""Onyx""]),(nm0610305,actor,[""Mr. Moloch""])"
tt0451079	Horton Hears a Who!	Horton Hears a Who!	2008	86	Adventure,Animation,Comedy	6.8	154343	nm0371755,nm0553942	nm0666791,nm0202425,nm0317450	"(nm0000120,actor,[""Horton""]),(nm0136797,actor,[""Mayor""]),(nm0000993,actress,[""Kangaroo""]),(nm0004715,actor,[""Vlad""]),(nm0736622,actor,[""Morton""]),(nm0283945,actor,[""Councilman""]),(nm0283945,actor,[""Yummo Wickersham""]),(nm0279545,actress,[""Dr. Mary Lou Larue""]),(nm1706767,actor,[""Tommy""]),(nm0688132,actress,[""Sally O'Malley""]),(nm0005326,actress,[""Mrs. Quilligan""])"
tt0451769	Imaginum	Imaginum	2005	82	Animation,Family,Fantasy	4.3	182	nm1490776,nm1490857	nm1305210,nm1491111,nm1480494	"(nm0220240,actor,[""Yxxxxx""]),(nm0407901,actress,[""Elisa Naranja""]),(nm0283029,actor,[""Dante Naranja""]),(nm17007761,actor,[""Rocco Naranja""]),(nm4606611,actor,[""Sovos""]),(nm4600874,actor,[""Tovot""]),(nm1164183,actor,[""Chuletas""]),(nm4607064,actor,[""Eddie Gris""]),(nm4599482,actress,[""Tania Naranja""]),(nm1481808,actor,[""Jaime Maussan""])"
tt0452039	Mind Game	Maindo gêmu	2004	103	Adventure,Animation,Comedy	7.7	11307	nm1482702,nm0605479	nm1880325,nm1482702	"(nm1105416,actor,[""Nishi""]),(nm1856217,actress,[""Myon""]),(nm1029524,actor,[""Jiisan""]),(nm1855460,actress,[""Yan""]),(nm1518273,actor,[""Ryou""]),(nm1855321,actor,[""Father of Myon and Yan""]),(nm0793581,actor,[""Yakuza boss""]),(nm0632641,actor,[""Yakuza""]),(nm1867203,actor,[""Atsu""])"
tt0452130	Amon Saga	Amon Saga	1986	80	Action,Adventure,Animation	5.6	296	nm1145996	nm0023923,nm1046300,nm1336257	"(nm0394723,actor,[""Amon""]),(nm0847313,actress,[""Lichia""]),(nm0611212,actor,[""Gaius""]),(nm0605252,actor,[""Alcan""]),(nm0462017,actor,[""Valhiss""]),(nm0619077,actor,[""Mabo""]),(nm0645634,actor,[""Darai Sem""]),(nm0319980,actor,[""Ekuna""]),(nm0870309,actor,[""Ho""]),(nm0851311,actor,[""Vikin""])"
tt0452226	Frank & Wendy	Frank & Wendy	2004	75	Animation,Comedy	6.2	210	nm1834186,nm0683274,nm1173340	nm0681264	(nm1315405,actor,\N),(nm0882628,actor,\N),(nm1877913,actress,\N),(nm0882802,actor,\N),(nm1834018,actress,\N),(nm0866363,actor,\N),(nm0617487,actor,\N)
tt0452821	Med osy	Med osy	1991	82	Animation,Drama	6.2	27	nm3650958	nm0952176	(nm0117786,actor,\N),(nm1854862,actor,\N),(nm0479764,actor,\N),(nm0506305,actress,\N),(nm0559349,actor,\N),(nm0616232,actress,\N),(nm0654037,actor,\N),(nm0756953,actor,\N),(nm1792253,actress,\N),(nm1855604,actor,\N)
tt0452860	Shadow Skill: Secret of the Kurudan Style	Shadow Skill: Kuruda-Ryuu Kousatsu-hou no Himitsu	2003	60	Action,Adventure,Animation	5.7	41	nm6378219	nm1597692,nm2949094	"(nm0370677,actress,[""Ella Lagu""]),(nm0559567,actor,[""Scarface""]),(nm1694348,actor,[""Gau Ban""]),(nm0594730,actress,[""Fouly""]),(nm8337871,actress,[""Kyuo Ryu""]),(nm0407527,actor,[""Kurudan Style Founder""]),(nm1289399,actor,[""Deathwind""])"
tt0453556	TMNT	TMNT	2007	87	Action,Adventure,Animation	6.2	70745	nm1083489	nm1083489,nm0481990,nm0247653	"(nm0001772,actor,[""Winters""]),(nm0538683,actor,[""Splinter""]),(nm0262635,actor,[""Casey""]),(nm0001264,actress,[""April O'Neil""]),(nm0003620,actor,[""Diner Cook""]),(nm0955471,actress,[""Karai""]),(nm0000401,actor,[""Narrator""]),(nm0925943,actor,[""Donatello""]),(nm0925943,actor,[""Additional Voices""]),(nm0852517,actor,[""Leonardo""]),(nm0445962,actor,[""Michelangelo""])"
tt0454561	Tracing Jake	Densetsu no wani Jeiku	2004	113	Animation	4.8	15	nm0409459	nm0409459,nm1872041	(nm0010402,actress,\N),(nm0793069,actress,\N),(nm0875354,actor,\N),(nm0652592,actor,\N)
tt0454883	Lost and Found	Lost and Found	2005	99	Animation,Drama	6.5	262	nm1313590,nm0467011,nm1001259,nm0610960,nm0612816,nm1120092	nm1313590,nm1890344,nm0467011,nm1001259,nm0610960,nm0612816,nm0678467,nm1423161,nm1120092	"(nm0880367,actress,[""Tatiana (segment \""Turkey Girl\"")""]),(nm0691251,actor,[""(segment \""Turkey Girl\"")""]),(nm0872811,actor,[""(segment \""Shortlasting Silence\"")""]),(nm0237244,actress,[""Vera (segment \""Fabulous Vera\"")""]),(nm1897899,actor,[""Driver (segment \""Fabulous Vera\"")""]),(nm0799509,actor,[""Uncle (segment \""Fabulous Vera\"")""]),(nm0586158,actress,[""Milica (segment \""Fabulous Vera\"")""]),(nm0831206,actor,[""Miroljub (segment \""Fabulous Vera\"")""]),(nm1312257,actor,[""Nikola (segment \""Fabulous Vera\"")""]),(nm0490902,actress,[""(segment \""Gene+Ratio\"")""])"
tt0455142	Kirikou and the Wild Beasts	Kirikou et les bêtes sauvages	2005	75	Adventure,Animation,Family	6.6	1864	nm0303377,nm0643664	nm8514911,nm0303377,nm1305673,nm0643664	"(nm2082551,actor,[""Kirikou""]),(nm0765499,actress,[""Karaba""]),(nm0509672,actor,[""Le grand-père""]),(nm0628866,actress,[""La mère""]),(nm0008865,actor,[""L'oncle""]),(nm0618502,actor,[""Le vieillard""]),(nm0623514,actress,[""La femme forte""]),(nm2074598,actress,[""La grande fille""]),(nm1576052,actor,[""Le grand garçon""]),(nm2085645,actor,[""Le garçon moyen""])"
tt0455326	Aqua Teen Hunger Force Colon Movie Film for Theaters	Aqua Teen Hunger Force Colon Movie Film for Theaters	2007	86	Action,Adventure,Animation	6.7	14687	nm0537410,nm0932302	nm0537410,nm0932302	"(nm1075468,actor,[""Master Shake""]),(nm0932302,actor,[""Meatwad""]),(nm0932302,actor,[""Carl Brutananadilewski""]),(nm0932302,actor,[""Ignignokt""]),(nm1052894,actor,[""Frylock""]),(nm0581258,actor,[""Oglethorpe""]),(nm0770225,actor,[""Emory""]),(nm0537410,actor,[""Err""]),(nm0537410,actor,[""Cybernetic Ghost""]),(nm0537410,actor,[""Satan""]),(nm0188554,actor,[""Dr. Weird""]),(nm0188554,actor,[""Steve""]),(nm0035488,actor,[""Time Lincoln""]),(nm0132257,actor,[""Chicken Bittle""]),(nm0522944,actor,[""Space Ghost""])"
tt0456978	Fist of the North Star: The Legend of Kenshiro	Shin Kyûseishu densetsu Hokuto no Ken - Kenshirô den	2008	83	Action,Animation	6.8	527	nm2032664	nm0122967,nm0361700	"(nm0008346,actor,[""Kenshiro""]),(nm0410942,actress,[""Yuria""]),(nm0657139,actress,[""Danne""]),(nm0031844,actor,[""Fugen""]),(nm0620734,actor,[""Yaman""]),(nm0866697,actress,[""Saya""]),(nm1712028,actress,[""Amo""]),(nm0959936,actor,[""Shisuka""]),(nm0312656,actor,[""Guruma""]),(nm0157133,actor,[""Jinia""])"
tt0456980	Fist of the North Star: The Legends of the True Savior: Legend of Raoh-Chapter of Death in Love	Shin kyûseishu densetsu Hokuto no Ken: Raô den - Jun'ai no shô	2006	95	Action,Animation	6.7	813	nm15833444	nm0122967,nm0361700,nm1415834,nm1130094,nm0541239	"(nm0008346,actor,[""Kenshirô""]),(nm0880319,actor,[""Raoh""]),(nm0793069,actress,[""Reina""]),(nm0793069,actress,[""Narration""]),(nm0960033,actor,[""Souther""]),(nm0960037,actor,[""Shû""]),(nm0394723,actor,[""Toki""]),(nm0411167,actor,[""Sôga""]),(nm0620657,actor,[""Bat""]),(nm0757087,actress,[""Lin""]),(nm0997115,actor,[""Shiba""])"
tt0457024	Prince Vladimir	Knyaz Vladimir. Film pervyy	2006	78	Action,Animation,Drama	6.7	1084	nm1900612,nm0474430	nm1900612,nm1900618,nm0474430	"(nm0080115,actor,[""Knyaz Vladimir""]),(nm0054699,actor,[""Krivzha""]),(nm0244296,actor,[""Boyan""]),(nm0946670,actor,[""Volkhv""]),(nm0331724,actor,[""the Red Haired""]),(nm0623373,actor,[""Dorbinya""]),(nm1248136,actor,[""Kurya""]),(nm14421275,actor,[""Aleksha""]),(nm9301064,actress,[""Olenka""]),(nm1925219,actor,[""Giyar""])"
tt0457341	Every Picture	Every Picture	2005	80	Animation,Thriller	5.4	21	nm1680312	nm1695978,nm1680312	"(nm1695978,actress,[""Sophia""]),(nm1903927,actress,[""Jenny""]),(nm1759189,actor,[""Matt""]),(nm1991299,actress,[""Hilda Coen""])"
tt0457748	Adventures of Johnny Tao	Adventures of Johnny Tao	2006	90	Action,Adventure,Animation	4.2	493	nm0003702	nm0003702	"(nm1271475,actor,[""Body guard""]),(nm2330522,actor,[""Young Johnny""]),(nm11362406,actor,[""Demon""]),(nm0072849,actor,[""Dan Friedman""]),(nm0195702,actor,[""Vito""]),(nm2023496,actor,[""Pablo""]),(nm0393222,actor,[""Sifu""]),(nm2153954,actor,[""Hiro""]),(nm0445022,actor,[""Patch""]),(nm1241615,actor,[""Bucky""])"
tt0458076	El ratón Pérez	El ratón Pérez	2006	90	Adventure,Animation,Comedy	4.8	935	nm0123931	nm1362898,nm3038332	"(nm0043389,actor,[""Ratón Pérez""]),(nm2205429,actor,[""Cdte. Permanencio Fugaz""]),(nm0785612,actor,[""El rata""]),(nm1372338,actress,[""Lucía""]),(nm0563519,actor,[""Santiago""]),(nm0650450,actress,[""Pilar""]),(nm0726800,actor,[""Justo Amancio Morientes""]),(nm0313064,actor,[""Pipo""]),(nm2670112,actress,[""Condesa""]),(nm2203327,actor,[""Gordo""])"
tt0458779	Kwentong kayumanggi	Kwentong kayumanggi	2002	45	Action,Adventure,Animation	6.3	12	nm1919884	\N	"(nm1566536,actress,[""Narrator - Araw at Gabi""]),(nm1052850,actor,[""Narrator - Hundreds Island and the Bravery of Datu Mabiskeg""]),(nm1923214,actor,[""Narrator""]),(nm1918599,actor,[""Narrator - Dagohoy""]),(nm1259243,actor,[""Narrator""])"
tt0459080	Beyblade: The Movie - Fierce Battle	Beyblade: The Movie - Fierce Battle	2002	74	Action,Adventure,Animation	5.7	502	nm0387036	nm1247689,nm0387036,nm1416643,nm1903262,nm3118290,nm7163131	"(nm1050267,actress,[""Takao Kinomiya""]),(nm0476678,actress,[""Kyouju""]),(nm0386752,actress,[""Rei Kon""]),(nm0386752,actress,[""Keiko-sensei""]),(nm0649849,actress,[""Max Mizuhara""]),(nm0847347,actress,[""Kai Hiwatari""]),(nm1142220,actress,[""Daichi Sumeragi""]),(nm0452851,actress,[""Hiromi Tachibana""]),(nm1289414,actor,[""Professor Tengai""]),(nm8320723,actor,[""DJ""]),(nm0948417,actress,[""Hiroshi""])"
tt0459109	Kin no tori	Kin no tori	1987	52	Adventure,Animation,Fantasy	7.4	97	nm0386303	nm1210916	"(nm0594276,actress,[""Hans""]),(nm0297847,actress,[""Lulu""]),(nm0866753,actor,[""Witch""]),(nm1754172,actress,[""Pincess Roland""]),(nm0847664,actor,[""King Kanematch""]),(nm0594488,actor,[""King Kaiser""]),(nm0945881,actor,[""Big Bird""]),(nm0031844,actor,[""White Rose King""]),(nm0299192,actor,[""Prince Croyler""]),(nm7156625,actress,[""Prince Walner""])"
tt0459131	Seven Brothers	Seitsemän veljestä	1979	87	Animation,Comedy	5.8	26	nm1949261,nm1949143	nm0457869,nm1949261	"(nm0290435,actor,[""Juhani""]),(nm0368992,actress,[""Männistön muori""]),(nm0590482,actor,[""Eero""]),(nm0590482,actor,[""Lauri""]),(nm0671329,actor,[""Simeoni""]),(nm0671329,actor,[""Aapo""]),(nm0750379,actor,[""Rovasti""]),(nm0750379,actor,[""Viertolan isäntä""]),(nm0750379,actor,[""Aapon tarinan kertoja""]),(nm0754325,actor,[""Lukkari""]),(nm0881408,actress,[""Venla""]),(nm0758722,actor,[""Narrator""]),(nm1949261,actress,[""Venla""]),(nm1949261,actress,[""Venla""])"
tt0459263	Dot in Space	Dot in Space	1994	63	Adventure,Animation,Comedy	5.6	38	nm0343518	nm0343518,nm0658301	"(nm0601814,actress,[""Dot""]),(nm0601814,actress,[""Dosey Face""]),(nm0601814,actress,[""Poley""]),(nm0779423,actor,[""Grumble Bones""]),(nm0779423,actor,[""Buster""]),(nm0779423,actor,[""Papa Drop""])"
tt0459425	Kangaroo Jack: G'Day U.S.A.!	Kangaroo Jack: G'Day U.S.A.!	2004	75	Action,Adventure,Animation	3.9	548	nm0617106	nm0770649,nm0770650	"(nm0078886,actor,[""Louis Booker""]),(nm0005079,actor,[""Charlie Carbone""]),(nm0071818,actor,[""Jackie Legs""]),(nm0071818,actor,[""Lounge Singer""]),(nm0815718,actress,[""Jessie""]),(nm0815718,actress,[""Mrs. Sperling""]),(nm0911589,actor,[""Outback Ollie""]),(nm0482851,actor,[""Mikey""]),(nm0482851,actor,[""Rico""]),(nm0224659,actor,[""Ronald""]),(nm0224659,actor,[""Killer Putulski""]),(nm0044762,actor,[""Chief Ankamuti""]),(nm0016141,actor,[""Dude #1""]),(nm0253479,actress,[""Elderly Woman""])"
tt0459959	Princess of the Sun	La reine soleil	2007	90	Animation	5.6	449	nm1353170	nm0012496,nm0123480,nm1925332,nm1100261,nm1005039	"(nm3059438,actress,[""Akhesa""]),(nm2712463,actor,[""Thout""]),(nm2132924,actor,[""Akhenaton""]),(nm3060489,actress,[""Nefertiti""]),(nm0020086,actor,[""Gulmekiz""]),(nm0020086,actor,[""Zannanza""]),(nm2096078,actor,[""Horemheb""]),(nm0370689,actress,[""Maia""]),(nm1265637,actor,[""Seneb""]),(nm0244441,actor,[""Sogoth""]),(nm0720273,actor,[""Barka""])"
tt0460811	Elf Bowling the Movie: The Great North Pole Elf Strike	Elf Bowling the Movie: The Great North Pole Elf Strike	2007	82	Animation,Comedy,Family	1.8	647	nm1199513,nm0681247	nm0647961	"(nm0444786,actor,[""Dingle Kringle""]),(nm0444786,actor,[""Wrapple""]),(nm0444786,actor,[""Pirate #1""]),(nm0016085,actor,[""Santa Maria Clausewitz Kringle""]),(nm0016085,actor,[""Bagger""]),(nm0016085,actor,[""Chief Manamana""]),(nm1952122,actor,[""Lex""]),(nm1952122,actor,[""Stone Giant #1""]),(nm1952122,actor,[""Imbecile #2 Claudio the Penguin""]),(nm0848154,actress,[""Mrs. Grizelda Claus""]),(nm0848154,actress,[""Veronica Kim""]),(nm0681247,actor,[""Candle""]),(nm0681247,actor,[""Stone Giant #2""]),(nm0681247,actor,[""Imbecile #1 Erwin the Penguin""])"
tt0461770	Enchanted	Enchanted	2007	107	Adventure,Animation,Comedy	7.1	223494	nm0510674	nm0446210	"(nm0010736,actress,[""Giselle""]),(nm0000215,actress,[""Queen Narissa""]),(nm0005188,actor,[""Prince Edward""]),(nm0001131,actor,[""Robert Philip""]),(nm0001758,actor,[""Nathaniel""]),(nm0579953,actress,[""Nancy Tremaine""]),(nm1684762,actress,[""Morgan Philip""]),(nm0000267,actress,[""The Narrator""]),(nm0071818,actor,[""Pip in Andalasia""]),(nm0510674,actor,[""Pip in New York""])"
tt0462538	The Simpsons Movie	The Simpsons Movie	2007	87	Adventure,Animation,Comedy	7.3	357090	nm0798899	nm0000985,nm0004981,nm0419830,nm0561631,nm0583127,nm0592400,nm0718514,nm0780288,nm0783468,nm0841990,nm0900140	"(nm0144657,actor,[""Homer Simpson""]),(nm0144657,actor,[""Itchy""]),(nm0144657,actor,[""Barney""]),(nm0001413,actress,[""Marge Simpson""]),(nm0001413,actress,[""Selma Bouvier""]),(nm0001413,actress,[""Patty Bouvier""]),(nm0004813,actress,[""Bart Simpson""]),(nm0004813,actress,[""Maggie Simpson""]),(nm0004813,actress,[""Ralph Wiggum""]),(nm0810379,actress,[""Lisa Simpson""]),(nm0000279,actor,[""Professor Frink""]),(nm0000279,actor,[""Comic Book Guy""]),(nm0000279,actor,[""Moe Szyslak""]),(nm0733427,actor,[""Scratchy""]),(nm0733427,actor,[""Mr. Burns""]),(nm0733427,actor,[""Rev. Lovejoy""]),(nm0370788,actress,[""Milhouse Van Houten""]),(nm0370788,actress,[""Rod Flanders""]),(nm0370788,actress,[""Jimbo Jones""]),(nm0534134,actress,[""Booberella""]),(nm0534134,actress,[""Sweet Old Lady""]),(nm0534134,actress,[""Colin""]),(nm0000983,actor,[""Russ Cargill""]),(nm0927293,actor,[""Man""]),(nm0927293,actor,[""EPA Driver""])"
tt0462699	Conan the Future Boy: The Big Giant Robot's Resurrection	Mirai shônen Konan Tokubetsu-hen: Kyodaiki Giganto no Fukkatsu	1984	49	Adventure,Animation,Family	8.3	815	nm0594503	nm0450720,nm1374328	"(nm0644947,actress,[""Conan""]),(nm0633732,actress,[""Lana""]),(nm0031816,actress,[""Jimsy""]),(nm0023925,actor,[""Mo""]),(nm0157122,actor,[""Jun""]),(nm0443509,actor,[""Lepka""]),(nm0462017,actor,[""Narrator""]),(nm0613530,actor,[""Ei""]),(nm0619077,actor,[""Captain Dyce""]),(nm0848987,actor,[""Luke""])"
tt0465502	Igor	Igor	2008	87	Animation,Comedy,Family	5.9	24689	nm1902232	nm0571344,nm1902232,nm0388971,nm2355206	"(nm0000131,actor,[""Igor""]),(nm0788340,actress,[""Eva""]),(nm0000114,actor,[""Scamper""]),(nm0458325,actress,[""Dr. Holzwurm""]),(nm8683349,actor,[""Dr. Holzwurm's Igor""]),(nm1766778,actor,[""Dr. Herzschlag""]),(nm0000092,actor,[""Dr. Glickenstein""]),(nm0005003,actor,[""Brain""]),(nm0363641,actor,[""Announcer""]),(nm0363641,actor,[""Royal Guard #2""]),(nm0412850,actress,[""Dr. Schadenfreude""])"
tt0465967	Dobrinya and the Dragon	Dobrynya Nikitich i Zmey Gorynych	2006	68	Adventure,Animation,Comedy	7.0	2977	nm0538770	nm1650390,nm0538770,nm1650373	"(nm1702385,actor,[""Tekst ot avtora""]),(nm0200234,actress,[""Baba Yaga""]),(nm1665670,actress,[""Zabava Putyatishna""]),(nm0474565,actor,[""Zmey Gorynych""]),(nm0538710,actor,[""knyaz Kievskiy""]),(nm1468413,actor,[""Beket""]),(nm1469013,actress,[""Nastasya, zhena Dobryni""]),(nm2928181,actor,[""Dobrynya Nikitich""]),(nm1399336,actor,[""Elisey""]),(nm0866262,actor,[""Kolyvan""])"
tt0466198	Zhizn i priklyucheniya chetyrekh druzei 3. Igra s ognem. 4. Kot v meshke.	Zhizn i priklyucheniya chetyrekh druzei 3. Igra s ognem. 4. Kot v meshke.	1994	60	Adventure,Animation,Comedy	7.2	148	nm1959351,nm0947708	nm0697751,nm1959351,nm0947708	"(nm0812459,actor,\N),(nm0791282,actor,[""Forest Ranger""]),(nm0436555,actor,\N),(nm0759694,actress,\N),(nm0501367,actor,[""Voice""]),(nm0841242,actor,\N),(nm1930202,actor,\N),(nm0125726,actor,\N),(nm0233982,actor,\N),(nm1275428,actor,\N)"
tt0466405	XxxHOLiC the Movie: A Midsummer Night's Dream	Gekijôban XXXHolic Manatsu no yoru no yume	2005	60	Animation,Comedy,Drama	7.1	769	nm1598205	nm1220477,nm1371924,nm1825288,nm0031919,nm0407022,nm0624955,nm0959985	"(nm1360441,actress,[""Yûko Ichihara""]),(nm1101677,actor,[""Watanuki Kimihiro""]),(nm0620017,actor,[""Shizuka Doumeki""]),(nm1778495,actress,[""Himawari Kunogi""]),(nm2173608,actress,[""Maru""]),(nm1560345,actress,[""Moro""]),(nm1328988,actress,[""Mokona""]),(nm0997115,actor,[""Syaoran""]),(nm0757087,actress,[""Tomoyo""]),(nm1051100,actress,\N)"
tt0468812	Mobile Suit Z Gundam II: A New Translation - Lovers	Kidô senshi Z Gandamu II: Koibito tachi	2005	98	Action,Animation,Drama	6.5	278	nm2179963,nm0866707	nm0866707,nm0946695	"(nm0864980,actor,[""Kamille Bidan""]),(nm0407454,actor,[""Quattro Bajeena""]),(nm0407454,actor,[""Char Aznable""]),(nm0299228,actor,[""Amuro Ray""]),(nm0840721,actor,[""Bright Noa""]),(nm0794365,actress,[""Mirai Noa""]),(nm0359168,actress,[""Lalah Sune""]),(nm0633989,actress,[""Four Murasame""]),(nm0407514,actress,[""Sarah Zabiarov""]),(nm0409287,actor,[""Jerid Messa""]),(nm0645483,actress,[""Emma Sheen""])"
tt0469611	Super Mario Brothers: Great Mission to Rescue Princess Peach	Sûpâ Mario burazâzu: Pîchi-hime kyushutsu dai sakusen!	1986	60	Adventure,Animation,Comedy	5.7	613	nm0368674	nm0847453,nm0594427,nm0854843	"(nm0299228,actor,[""Mario""]),(nm0594712,actor,[""Luigi""]),(nm0394652,actress,[""Jugem (Lakitu)""]),(nm0394652,actress,[""Miss Endless""]),(nm0157133,actor,[""Kibidango (Dumpling Dog)""]),(nm0452844,actor,[""Prince Haru""]),(nm0594488,actor,[""Kinoko Sen'nin (Mushroom Hermit)""]),(nm0945232,actor,[""Hammer Bros.""]),(nm0945514,actress,[""Kinopio (Toad) A""]),(nm0256607,actress,[""Kinopio (Toad) B""]),(nm1361762,actress,[""Kuribo (Goomba) A""])"
