tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt27503384	movie	Perfect Days	Perfect Days	2023	124	Drama	7.9	81537	nm0000694	nm0000694,nm3326333	"(nm0945131,actor,[""Hirayama""]),(nm2320634,actor,[""Takashi""]),(nm5053972,actress,[""Niko""]),(nm13677080,actor,[""Old Lady with Brush""]),(nm12710398,actor,[""Businessman""]),(nm15734669,actor,[""Kid""]),(nm15734670,actor,[""Kid""]),(nm15734671,actor,[""Lost Boy""]),(nm9101252,actress,[""Mother""]),(nm15734672,actor,[""Baby""])"	1	0
tt6587046	movie	The Boy and the Heron	Kimitachi wa dô ikiru ka	2023	124	Adventure,Animation,Drama	7.4	93922	nm0594503	nm0594503	"(nm13177683,actor,[""Mahito Maki""]),(nm4027243,actor,[""The Grey Heron""]),(nm0793069,actress,[""Kiriko""]),(nm11909683,actress,[""Himi""]),(nm0454128,actress,[""Natsuko""]),(nm0454120,actor,[""Shoichi Maki""]),(nm0847580,actress,[""Maid #1""]),(nm0297149,actress,[""Maid #2""]),(nm0012904,actress,[""Maid #3""]),(nm3898001,actress,[""Wara Wara""])"	1	1
tt28627868	short	The Barber of Little Rock	The Barber of Little Rock	2023	35	Documentary,Short	6.5	1385	nm0388968,nm1423114	\N	nan	1	0
tt28768679	short	Wander to Wonder	Wander to Wonder	2023	14	Animation,Comedy,Short	6.7	1349	nm2441981	nm3643363,nm0097975,nm3797884,nm2441981	"(nm0759282,actor,[""Uncle Gilly""]),(nm0429363,actor,[""Fumbleton""]),(nm1054648,actress,[""Mary""]),(nm15278595,actor,[""Billybud""])"	1	0
tt15789038	movie	Elemental	Elemental	2023	101	Adventure,Animation,Comedy	7.0	149127	nm0812307	nm0387671,nm0969581,nm1597674,nm0812307	"(nm2301427,actress,[""Ember""]),(nm6974206,actor,[""Wade""]),(nm0215455,actor,[""Bernie""]),(nm1937116,actress,[""Cinder""]),(nm1018488,actress,[""Gale""]),(nm0001573,actress,[""Brook""]),(nm14290527,actor,[""Clod""]),(nm0481573,actor,[""Harold""]),(nm0094335,actress,[""Flarrietta""]),(nm3419214,actor,[""Fern""])"	1	0
tt28532006	short	The After	The After	2023	19	Drama,Short	6.2	8116	nm12325486	nm15106485,nm12325486	"(nm0654648,actor,[""Dayo""]),(nm6901925,actress,[""Amanda""]),(nm15106482,actress,[""Laura""]),(nm11079607,actress,[""Rebecca""]),(nm2059560,actor,[""Stewart""]),(nm15106483,actress,[""Amy""]),(nm9287628,actress,[""Emily""]),(nm4625680,actress,[""Jessica""]),(nm4857296,actor,[""Salman""]),(nm15172896,actor,[""Krish""])"	1	0
tt19837932	short	I'm Not a Robot	Ik ben geen robot	2023	23	Comedy,Drama,Fantasy	7.1	3333	nm6255610	nm6255610	"(nm2973824,actress,[""Lara""]),(nm1846240,actor,[""Daniël""]),(nm0720671,actress,[""Pam""]),(nm1671935,actress,[""Collega""]),(nm13206382,actress,[""Saar""]),(nm6982539,actress,[""Sollicitant Billy""]),(nm4641112,actor,[""Klusjesman""]),(nm0806182,actor,[""Klantenservice medewerker""])"	1	1
tt28479262	movie	Sing Sing	Sing Sing	2023	107	Drama	7.7	20283	nm3613117	nm1999969,nm2564651,nm3286079,nm3613117,nm13697094,nm5874224	"(nm0231458,actor,[""John Divine G Whitfield""]),(nm13697094,actor,[""Clarence Maclin""]),(nm0085772,actor,[""Mike Mike""]),(nm0705152,actor,[""Brent Buell""]),(nm16279630,actor,[""David Giraudy""]),(nm6136380,actor,[""Patrick Griffin""]),(nm16279639,actor,[""Mosi Eagle""]),(nm0930825,actor,[""James Williams""]),(nm14746455,actor,[""Sean Johnson""]),(nm2564651,actor,\N)"	3	0
tt14849194	movie	The Holdovers	The Holdovers	2023	133	Comedy,Drama	7.9	198093	nm0668247	nm0376003	"(nm0316079,actor,[""Paul Hunham""]),(nm5007768,actress,[""Mary Lamb""]),(nm14073757,actor,[""Angus Tully""]),(nm0696387,actress,[""Miss Lydia Crane""]),(nm10676456,actor,[""Teddy Kountze""]),(nm12934509,actor,[""Alex Ollerman""]),(nm8806561,actor,[""Ye-Joon Park""]),(nm4413892,actor,[""Jason Smith""]),(nm1542442,actor,[""Dr. Hardy Woodrup""]),(nm3608877,actor,[""Danny""])"	5	1
tt1462764	movie	Indiana Jones and the Dial of Destiny	Indiana Jones and the Dial of Destiny	2023	154	Action,Adventure,Sci-Fi	6.5	218727	nm0003506	nm0125336,nm3890871,nm0462895,nm0003506,nm0000184,nm0442241	"(nm0000148,actor,[""Indiana Jones""]),(nm3564817,actress,[""Helena""]),(nm0000104,actor,[""Renaldo""]),(nm0000261,actress,[""Marion""]),(nm0722636,actor,[""Sallah""]),(nm8189246,actress,[""Mason""]),(nm0470981,actor,[""Colonel Weber""]),(nm0429363,actor,[""Basil Shaw""]),(nm2933542,actor,[""Klaber""]),(nm3689528,actor,[""Hauke""])"	1	0
tt13429870	movie	Robot Dreams	Robot Dreams	2023	103	Animation,Comedy,Drama	7.6	21040	nm0074311	nm0074311,nm2848069	"(nm1705364,actor,[""Dog""]),(nm1705364,actor,[""Robot""])"	1	0
tt5302918	movie	Nyad	Nyad	2023	121	Biography,Drama,Sport	7.1	42813	nm3011011,nm1888091	nm6227428,nm0638445	"(nm0000906,actress,[""Diana Nyad""]),(nm0000149,actress,[""Bonnie Stoll""]),(nm13578781,actress,[""Candace""]),(nm0566509,actress,[""Elise""]),(nm9488691,actor,[""Dude""]),(nm6910453,actress,[""Diana, Age 5""]),(nm13658285,actress,[""Diana, Age 5""]),(nm2273330,actor,[""Aris""]),(nm7847688,actress,[""Diana, Age 14""]),(nm2471944,actor,[""Coach Jack Nelson""])"	2	0
tt14160834	movie	Rustin	Rustin	2023	106	Biography,Drama,History	6.5	14029	nm0938045	nm3027922,nm0085257	"(nm0231458,actor,[""Bayard Rustin""]),(nm0001674,actor,[""Roy Wilkins""]),(nm0877270,actor,[""A. Philip Randolph""]),(nm1543989,actor,[""Martin Luther King, Jr.""]),(nm5871038,actor,[""Tom""]),(nm3818916,actor,[""Elias Taylor""]),(nm0001634,actress,[""Dr. Anna Hedgeman""]),(nm0693446,actor,[""Cleve Robinson""]),(nm0567653,actress,[""Ella Baker""]),(nm0942482,actor,[""Rep. Adam Clayton Powell""])"	1	0
tt16277242	movie	Society of the Snow	La sociedad de la nieve	2023	144	Adventure,Biography,Drama	7.8	160831	nm1291105	nm1291105,nm1253632,nm0549954,nm0143006,nm0896786	"(nm11193967,actor,[""Numa Turcatti""]),(nm5542067,actor,[""Fernando 'Nando' Parrado""]),(nm10990649,actor,[""Roberto Canessa""]),(nm2013399,actor,[""Javier Methol""]),(nm4036406,actor,[""Marcelo Pérez del Castillo""]),(nm4722897,actor,[""Arturo Nogueira""]),(nm6488625,actor,[""Adolfo 'Fito' Strauch""]),(nm13169479,actor,[""Daniel Fernández Strauch""]),(nm6710927,actor,[""Eduardo Strauch""]),(nm3525776,actor,[""Alfredo 'Pancho' Delgado""])"	2	0
tt17009710	movie	Anatomy of a Fall	Anatomie d'une chute	2023	151	Crime,Drama,Thriller	7.6	173241	nm2630323	nm2630323,nm1932959	"(nm1197689,actress,[""Sandra Voyter""]),(nm0035128,actor,[""Maître Vincent Renzi""]),(nm12299991,actor,[""Daniel""]),(nm6995530,actor,[""Avocat général""]),(nm2707986,actor,[""Samuel Maleski""]),(nm2021640,actress,[""Marge Berger""]),(nm2161889,actress,[""Maître Nour Boudaoud""]),(nm4166709,actress,[""Zoé Solidor""]),(nm9880656,actress,[""Présidente du tribunal""]),(nm0277230,actress,[""Monica""])"	5	1
tt16968450	short	The Wonderful Story of Henry Sugar	The Wonderful Story of Henry Sugar	2023	40	Adventure,Comedy,Drama	7.4	79846	nm0027572	nm0001094,nm0027572	"(nm0000146,actor,[""Roald Dahl""]),(nm0000146,actor,[""Policeman""]),(nm1212722,actor,[""Henry Sugar""]),(nm1212722,actor,[""Make-Up Artist""]),(nm2353862,actor,[""Dr. Chatterjee""]),(nm2353862,actor,[""John Winston""]),(nm0001426,actor,[""Imdad Khan""]),(nm0001426,actor,[""Croupier""]),(nm1547964,actor,[""Dr. Marshall""]),(nm1547964,actor,[""Yogi""]),(nm1006741,actor,[""Canasta Player""]),(nm1006741,actor,[""Manor Guest""]),(nm1006741,actor,[""Friend of Henry Sugar""]),(nm10241499,actress,[""Canasta Player""]),(nm10241499,actress,[""Manor Guest""]),(nm10241499,actress,[""Friend of Henry Sugar""]),(nm0304564,actor,[""Casino Croupier""]),(nm5321280,actor,[""Casino Guest""]),(nm15301481,actor,[""Casino Guest""])"	1	1
tt13238346	movie	Past Lives	Past Lives	2023	105	Drama,Romance	7.8	150152	nm10227660	nm10227660	"(nm2336966,actress,[""Nora""]),(nm1654982,actor,[""Hae Sung""]),(nm1910274,actor,[""Arthur""]),(nm10867763,actress,[""Young Nora""]),(nm14151642,actor,[""Young Hae Sung""]),(nm0950912,actress,[""Nora's Mom""]),(nm3754140,actor,[""Nora's Dad""]),(nm5036214,actress,[""Hae Sung's Mom""]),(nm12083918,actress,[""Young Si Young""]),(nm6134381,actor,[""Hae Sung's Friend #1""])"	2	0
tt6791350	movie	Guardians of the Galaxy Vol. 3	Guardians of the Galaxy Vol. 3	2023	150	Action,Adventure,Comedy	7.9	425004	nm0348181	nm0348181,nm4160687,nm0498278,nm1293367,nm0456158,nm1921680,nm1411347,nm0827836,nm1815387,nm1598145,nm2757098,nm0317493,nm3053444	"(nm0695435,actor,[""Peter Quill""]),(nm0695435,actor,[""Star-Lord""]),(nm1030244,actor,[""The High Evolutionary""]),(nm0177896,actor,[""Rocket""]),(nm2962353,actress,[""Mantis""]),(nm1176985,actor,[""Drax""]),(nm2394794,actress,[""Nebula""]),(nm0004874,actor,[""Groot""]),(nm5837211,actor,[""On-Set Groot""]),(nm5837211,actor,[""Phlektik Guard""]),(nm0002888,actor,[""Steemie Blueliver""]),(nm0741893,actor,[""Xlomo Smeth""])"	1	0
tt7160372	movie	The Zone of Interest	The Zone of Interest	2023	105	Drama,History,War	7.3	132653	nm0322242	nm0322242,nm0025007	"(nm3041056,actor,[""Rudolf Höss""]),(nm1197689,actress,[""Hedwig Höss""]),(nm14477035,actor,[""Claus Höss""]),(nm15343998,actor,[""Hans Höss""]),(nm15213554,actress,[""Inge-Brigitt Höss""]),(nm14754352,actress,[""Heideraud Höss""]),(nm15343999,actress,[""Annagret Höss""]),(nm15344000,actress,[""Annagret Höss""]),(nm15344001,actor,[""Annagret Höss""]),(nm10274701,actress,[""Elfryda""])"	5	2
tt1517268	movie	Barbie	Barbie	2023	114	Adventure,Comedy,Fantasy	6.8	603938	nm1950086	nm1950086,nm0000876	"(nm3053338,actress,[""Barbie""]),(nm0331516,actor,[""Ken""]),(nm4793987,actress,[""Barbie""]),(nm0571952,actress,[""Weird Barbie""]),(nm3381295,actress,[""Barbie""]),(nm8076281,actress,[""Barbie""]),(nm6341515,actress,[""Barbie""]),(nm5287110,actress,[""Barbie""]),(nm2474626,actress,[""Barbie""]),(nm5709125,actress,[""Barbie""])"	8	1
tt5537002	movie	Killers of the Flower Moon	Killers of the Flower Moon	2023	206	Crime,Drama,History	7.6	280009	nm0000217	nm0744839,nm0000217,nm2970418	"(nm0000138,actor,[""Ernest Burkhart""]),(nm0000134,actor,[""William Hale""]),(nm4291409,actress,[""Mollie Burkhart""]),(nm0687146,actor,[""Tom White""]),(nm0001987,actress,[""Lizzie Q""]),(nm0001475,actor,[""Prosecutor Peter Leaward""]),(nm0000409,actor,[""W.S. Hamilton""]),(nm5036858,actress,[""Anna""]),(nm5208352,actress,[""Reta""]),(nm8820079,actress,[""Minnie""])"	10	0
tt21113540	movie	El Conde	El conde	2023	110	Comedy,Fantasy,History	6.4	15286	nm1883257	nm5979724,nm1883257	"(nm0882994,actor,[""El Conde""]),(nm0618416,actress,[""Lucia""]),(nm0998846,actor,[""Fyodor""]),(nm8367149,actress,[""Carmencita""]),(nm0327291,actress,[""Margaret""]),(nm0346004,actress,[""Luciana""]),(nm0634074,actress,[""Mercedes""]),(nm0954222,actress,[""Jacinta""]),(nm1855459,actor,[""Anibal""]),(nm0616395,actor,[""Manuel""])"	1	0
tt5535276	movie	Maestro	Maestro	2023	129	Biography,Drama,History	6.5	66910	nm0177896	nm0177896,nm1802857	"(nm1659547,actress,[""Felicia Montealegre""]),(nm0177896,actor,[""Leonard Bernstein""]),(nm0093589,actor,[""David Oppenheim""]),(nm0024188,actor,[""Bruno Zirato""]),(nm3344292,actor,[""Isaac""]),(nm1235530,actor,[""Jerry Robbins""]),(nm0460206,actor,[""Aaron Copland""]),(nm3006509,actor,[""Adolph Green""]),(nm3945183,actress,[""Betty Comden""]),(nm7791600,actress,[""Claudio's Guest #1""])"	7	0
tt27759823	short	Red, White and Blue	Red, White and Blue	2023	23	Drama,Short	7.2	1781	nm1135653	nm1135653	"(nm0811242,actress,[""Rachel""]),(nm8718123,actress,[""Maddy""]),(nm14708840,actor,[""Jake""]),(nm0172558,actress,[""Margo the Female Diner""]),(nm0878954,actress,[""Sarah""]),(nm5463103,actress,[""Stella""]),(nm14872758,actress,[""Young Maddy""]),(nm3375328,actress,[""Nurse""]),(nm0621034,actor,[""Diner Owner""]),(nm0106998,actor,[""Male Diner""])"	1	0
tt22054902	short	Ivalu	Ivalu	2023	16	Drama,Short	6.3	1415	nm2225334,nm5768801	nm2225334,nm13048339,nm2848745	"(nm11385575,actress,[""Pipaluk""]),(nm14042065,actress,[""Ivalu""]),(nm3128791,actor,[""Far""]),(nm14640605,actress,[""Bedstemor""]),(nm14640606,actor,[""Mikki""]),(nm14640607,actress,[""Skolelærer""]),(nm14640608,actor,[""Havets Moder""])"	1	0
tt14230458	movie	Poor Things	Poor Things	2023	141	Comedy,Drama,Romance	7.8	338462	nm0487166	nm1110111,nm1206865	"(nm1297015,actress,[""Bella Baxter""]),(nm0749263,actor,[""Duncan Wedderburn""]),(nm0000353,actor,[""Godwin Baxter""]),(nm3858973,actor,[""Max McCandles""]),(nm0672621,actress,[""Mrs. Prim""]),(nm10354428,actor,[""Fop 1""]),(nm4193460,actor,[""Fop 2""]),(nm8581180,actor,[""Hapless Student""]),(nm10446192,actress,[""Woman with Kid in London Street""]),(nm13579466,actor,[""Kid in London Street""])"	11	4
tt11858890	movie	The Creator	The Creator	2023	133	Action,Adventure,Drama	6.7	184744	nm2284484	nm2284484,nm0919363	"(nm0913475,actor,[""Joshua""]),(nm12719194,actress,[""Alphie""]),(nm2110418,actress,[""Maya""]),(nm0005049,actress,[""Colonel Howell""]),(nm0913822,actor,[""Harun""]),(nm4699627,actor,[""Drew""]),(nm0149447,actor,[""Omni""]),(nm0149447,actor,[""SEK-ON""]),(nm0149447,actor,[""Sergeant Bui""]),(nm0578766,actor,[""McBride""]),(nm3509850,actor,[""Shipley""]),(nm0408591,actor,[""General Andrews""])"	2	0
tt13287846	movie	Napoleon	Napoleon	2023	158	Action,Adventure,Biography	6.3	171974	nm0000631	nm0769227	"(nm0001618,actor,[""Napoleon Bonaparte""]),(nm3948952,actress,[""Josephine Bonaparte""]),(nm2588665,actor,[""Paul Barras""]),(nm0000391,actor,[""Duke of Wellington""]),(nm1326440,actor,[""Junot""]),(nm0722631,actor,[""Talleyrand""]),(nm0587060,actor,[""Caulaincourt""]),(nm5198386,actress,[""Lucille""]),(nm0756203,actress,[""Theresa Cabarrus""]),(nm6594761,actor,[""Tsar Alexander""])"	3	0
tt19500164	movie	Nimona	Nimona	2023	101	Action,Adventure,Animation	7.5	56390	nm2939767,nm0702863	nm0047916,nm1124448,nm0962596,nm1199351,nm2939767,nm0702863,nm1291392,nm6343559	"(nm1631269,actress,[""Nimona""]),(nm1981893,actor,[""Ballister Boldheart""]),(nm3631295,actor,[""Ambrosius Goldenloin""]),(nm0175814,actress,[""The Director""]),(nm0005501,actress,[""Queen Valerin""]),(nm3080722,actor,[""Sir Thoddeus Sureblade""]),(nm0750412,actor,[""Nate Knight""]),(nm8360867,actress,[""Alamzapam Davis""]),(nm7088580,actor,[""Diego the Squire""]),(nm7567645,actress,[""Coriander Cadaverish""])"	1	0
tt15398776	movie	Oppenheimer	Oppenheimer	2023	180	Biography,Drama,History	8.3	879749	nm0634240	nm0634240,nm3284831,nm2452558	"(nm0614165,actor,[""J. Robert Oppenheimer""]),(nm1289434,actress,[""Kitty Oppenheimer""]),(nm0000354,actor,[""Leslie Groves""]),(nm0000375,actor,[""Lewis Strauss""]),(nm2403277,actor,[""Senate Aide""]),(nm0342241,actor,[""Counsel""]),(nm0164809,actor,[""Roger Robb""]),(nm0463282,actor,[""Thomas Morgan""]),(nm0001282,actor,[""Gordon Gray""]),(nm0332944,actor,[""Ward Evans""])"	13	7
tt13651794	movie	May December	May December	2023	117	Drama	6.8	68463	nm0001331	nm2092552,nm2553112	"(nm0000204,actress,[""Elizabeth""]),(nm3461890,actor,[""Aaron""]),(nm6217576,actor,[""Joe Yoo""]),(nm0000194,actress,[""Gracie""]),(nm1683193,actress,[""Rhonda""]),(nm14475687,actor,[""Charlie Atherton-Yoo""]),(nm14731871,actress,[""Molly""]),(nm9545247,actress,[""Sofia""]),(nm12151266,actress,[""Mary Atherton-Yoo""]),(nm3460889,actor,[""Ben""])"	1	0
tt17663790	short	My Year of Dicks	My Year of Dicks	2022	24	Animation,Comedy,Romance	7.1	3073	nm3613609	nm0962596	"(nm7966967,actress,[""Pam""]),(nm10893920,actor,[""Sam""]),(nm13362375,actor,[""Karina""]),(nm9570876,actor,[""Joey""]),(nm6887362,actor,[""David""]),(nm1816696,actor,[""Wally""]),(nm11571720,actor,[""Robert""]),(nm7596967,actor,[""Clint""]),(nm13362377,actor,[""Dad""]),(nm0396680,actress,[""Mom""])"	1	0
tt14444726	movie	Tár	Tár	2022	158	Drama,Music	7.4	103187	nm0276062	nm0276062	"(nm0000949,actress,[""Lydia Tár""]),(nm4374524,actress,[""Francesca Lentini""]),(nm0396125,actress,[""Sharon Goodnow""]),(nm13154325,actress,[""Olga Metkina""]),(nm1118222,actor,[""Adam Gopnik""]),(nm14036519,actor,[""Tailor #1""]),(nm4569790,actor,[""Tailor #2""]),(nm14036520,actress,[""Tailor's Assistant #1""]),(nm14472635,actress,[""Tailor's Assistant #2""]),(nm13154324,actress,[""Krista Taylor""])"	6	0
tt8097030	movie	Turning Red	Turning Red	2022	100	Adventure,Animation,Comedy	6.9	164292	nm7626019	nm7626019,nm3264196,nm4927551	"(nm8823152,actress,[""Meilin""]),(nm8823152,actress,[""Panda Meilin""]),(nm0644897,actress,[""Ming""]),(nm0644897,actress,[""Panda Ming""]),(nm0644897,actress,[""Young Ming""]),(nm6205098,actress,[""Miriam""]),(nm7490724,actress,[""Abby""]),(nm10826558,actress,[""Priya""]),(nm4093657,actor,[""Jin""]),(nm0387395,actress,[""Grandma""]),(nm0387395,actress,[""Grandma Panda""]),(nm12315349,actor,[""Tyler""]),(nm0157937,actress,[""Auntie Chen""]),(nm1682509,actress,[""Lily""])"	1	0
tt9288046	movie	The Sea Beast	The Sea Beast	2022	115	Action,Adventure,Animation	7.0	61933	nm0930261	nm0930261,nm2803507,nm8311902,nm3231728	"(nm0881631,actor,[""Jacob Holland""]),(nm9485683,actress,[""Maisie""]),(nm0364813,actor,[""Captain Crow""]),(nm0001399,actress,[""Sarah Sharpe""]),(nm6745359,actor,[""Child 1""]),(nm7426186,actress,[""Child 2""]),(nm11054815,actress,[""Child 3""]),(nm7533144,actor,[""Child 4""]),(nm7533144,actor,[""Villager Boy""]),(nm2873549,actress,[""Matron""]),(nm2873549,actress,[""Mrs. Merino""]),(nm2873549,actress,[""Cart Driver""]),(nm3487897,actress,[""Lea the Lookout""])"	1	0
tt7322224	movie	Triangle of Sadness	Triangle of Sadness	2022	147	Comedy,Drama	7.3	201321	nm1128037	nm1128037	"(nm7312850,actor,[""Lewis""]),(nm6170168,actor,[""Carl""]),(nm4528025,actress,[""Yaya""]),(nm13739729,actor,[""Driver""]),(nm1365203,actress,[""Paula""]),(nm2976018,actress,[""Abigail""]),(nm13611840,actor,[""Handsome Crew Man""]),(nm12666838,actress,[""Alicia""]),(nm0000437,actor,[""The Captain""]),(nm0121519,actor,[""Dimitry""])"	3	0
tt5850650	movie	Tell It Like a Woman	Tell It Like a Woman	2022	112	Action,Comedy,Drama	3.8	896	nm8589985,nm12316870,nm0362566,nm0378245,nm2462953,nm0699932,nm0865572,nm1636742	nm0362566,nm14112634,nm15385791,nm0699932,nm11617246,nm2462953,nm0825340,nm1636742,nm7940908,nm12718384,nm1221949,nm8589985,nm12316870	"(nm0519456,actress,[""Ana""]),(nm5353321,actress,[""Validation""]),(nm3418980,actress,[""Phyllis""]),(nm0001315,actress,[""Dr. Partovi""]),(nm8492984,actress,[""Debra""]),(nm0007237,actress,[""Tala""]),(nm1883803,actor,[""Johnny""]),(nm1617685,actress,[""Pepcy""]),(nm1617685,actress,[""Kim""]),(nm2596365,actress,[""Divya""]),(nm0669353,actress,[""Laurie Traynor""])"	1	0
tt17041964	movie	Navalny	Navalny	2022	99	Biography,Documentary	7.7	31541	nm4173215	\N	nan	1	1
tt1655389	movie	Blonde	Blonde	2022	167	Drama,History	5.5	75385	nm0231596	nm0231596,nm0643093	"(nm1869101,actress,[""Norma Jeane""]),(nm8720624,actress,[""Young Norma Jeane""]),(nm0629855,actress,[""Gladys""]),(nm0750353,actor,[""Norma Jeane's Father""]),(nm1826988,actor,[""Deputy Will Bonnie""]),(nm0668139,actress,[""Miss Flynn""]),(nm8001223,actor,[""Uncle Clive""]),(nm1838199,actress,[""Marilyn Singing Voice""]),(nm1229637,actor,[""Joe (Photo Shoot Photographer)""]),(nm0115282,actor,[""Acting Coach""])"	1	0
tt5151570	movie	Mrs. Harris Goes to Paris	Mrs. Harris Goes to Paris	2022	115	Comedy,Drama	7.1	34289	nm0003745	nm0302904,nm0142154,nm0003745,nm0860375,nm0381757	"(nm0544334,actress,[""Ada Harris""]),(nm0001376,actress,[""Claudine Colbert""]),(nm0933727,actor,[""Marquis de Chassagne""]),(nm4926180,actress,[""Natasha""]),(nm5575725,actor,[""André Fauvel""]),(nm0858794,actress,[""Violet Butterfield""]),(nm6216593,actress,[""Pamela Penrose""]),(nm0005042,actor,[""Archie""]),(nm0151250,actress,[""Lady Dant""]),(nm9335523,actor,[""Monsieur Carré""])"	1	0
tt17162620	short	Vikhod	Vikhod	2022	25	Documentary,Short	7.2	1816	nm8975290,nm8205908	nm8975290,nm8205908	nan	1	0
tt1745960	movie	Top Gun: Maverick	Top Gun: Maverick	2022	130	Action,Drama	8.2	769407	nm2676052	nm0143596,nm0258390,nm0185976,nm1098479,nm0472567,nm2545235,nm0003160	"(nm0000129,actor,[""Capt. Pete 'Maverick' Mitchell""]),(nm0000124,actress,[""Penny Benjamin""]),(nm1886602,actor,[""Lt. Bradley 'Rooster' Bradshaw""]),(nm0000174,actor,[""Adm. Tom 'Iceman' Kazansky""]),(nm1506981,actor,[""CWO4 Bernie 'Hondo' Coleman""]),(nm0358316,actor,[""Adm. Beau 'Cyclone' Simpson""]),(nm0663174,actor,[""Adm. Solomon 'Warlock' Bates""]),(nm4834815,actress,[""Lt. Natasha 'Phoenix' Trace""]),(nm5730649,actor,[""Lt. Robert 'Bob' Floyd""]),(nm1337350,actor,[""Lt. Reuben 'Payback' Fitch""])"	6	1
tt13669038	movie	Women Talking	Women Talking	2022	104	Drama	6.9	45697	nm0001631	nm0001631,nm2700470	"(nm1913734,actress,[""Ona""]),(nm2946516,actress,[""Salome""]),(nm2976580,actress,[""Mariche""]),(nm0000531,actress,[""Scarface Janz""]),(nm0412382,actress,[""Agata""]),(nm12876537,actress,[""Miep""]),(nm12683903,actress,[""Autje""]),(nm14003158,actor,[""Neitje""]),(nm0565319,actress,[""Greta""]),(nm6920210,actress,[""Mejal""])"	2	1
tt10346066	short	Letter to a Pig	Letter to a Pig	2022	17	Animation,Short	6.5	1630	nm7722734	nm7722734	"(nm13762706,actress,[""Alma""]),(nm0670785,actor,[""Haim""]),(nm1402834,actress,[""Teacher""]),(nm13762707,actor,[""Young Haim""]),(nm15838534,actor,[""Kid""]),(nm15845817,actress,[""Kid""])"	1	0
tt10640346	movie	Babylon	Babylon	2022	189	Comedy,Drama,History	7.1	192493	nm3227090	nm3227090	"(nm0000093,actor,[""Jack Conrad""]),(nm3053338,actress,[""Nellie LaRoy""]),(nm0005443,actress,[""Elinor St. John""]),(nm1312575,actress,[""Ina Conrad""]),(nm3660262,actor,[""Truck Driver""]),(nm3886586,actor,[""Manny Torres""]),(nm0650887,actor,[""Elephant Wrangler""]),(nm0273836,actor,[""Police Officer""]),(nm0694615,actor,[""Dale""]),(nm2100081,actress,[""Jane Thornton""])"	3	0
